price
375900.0
496600.0
569100.0
598600.0
802900.0
1016000.0
1166000.0
436000.0
987300.0
509800.0
405000.0
741100.0
587900.0
671400.0
423300.0
458000.0
449000.0
484600.0
507300.0
510000.0
641800.0
683600.0
713900.0
706800.0
872500.0
942900.0
553800.0
893900.0
1397400.0
463000.0
491600.0
505800.0
640701.0
673600.0
629800.0
723300.0
870400.0
741100.0
722500.0
724200.0
681000.0
909800.0
722900.0
713500.0
1334100.0
652000.0
651900.0
937800.0
432300.0
451900.0
458700.0
477200.0
523400.0
529600.0
662300.0
1065900.0
1364100.0
1195600.0
1101000.0
556900.0
545500.0
687700.0
251500.0
368900.0
366200.0
441700.0
449700.0
451350.0
496800.0
497900.0
504600.0
577100.0
608100.0
666400.0
661600.0
667300.0
752100.0
760700.0
1434400.0
714900.0
756600.0
1192700.0
737100.0
669600.0
651100.0
647500.0
615900.0
509500.0
494900.0
455300.0
442000.0
531500.0
758600.0
578700.0
610400.0
869600.0
583700.0
411200.0
946300.0
1464000.0
802000.0
595000.0
1268600.0
881000.0
560000.0
558700.0
396800.0
366800.0
637700.0
705800.0
1482300.0
1403100.0
1334700.0
1254000.0
1264600.0
1125700.0
1066000.0
1029300.0
1040000.0
990100.0
1006400.0
465200.0
943100.0
874600.0
832800.0
824900.0
794400.0
532500.0
563500.0
1672900.0
596900.0
597900.0
636500.0
657500.0
781600.0
726300.0
737900.0
675200.0
1797500.0
969100.0
619500.0
2592000.0
1021800.0
338300.0
392900.0
403700.0
484700.0
990600.0
516500.0
844400.0
680000.0
611500.0
575400.0
293400.0
469600.0
664300.0
619100.0
665800.0
800000.0
779800.0
737600.0
608400.0
643300.0
588600.0
577700.0
473000.0
424800.0
688500.0
612600.0
767700.0
524500.0
777400.0
483500.0
452600.0
441400.0
783100.0
905000.0
341600.0
421800.0
597500.0
573600.0
594700.0
591400.0
634600.0
647400.0
678300.0
792800.0
1824400.0
451800.0
456000.0
1082000.0
756400.0
765800.0
663700.0
627300.0
560600.0
459400.0
446200.0
441600.0
384300.0
511300.0
633400.0
512200.0
721900.0
677500.0
625400.0
573000.0
481850.0
691800.0
765400.0
553900.0
693300.0
813500.0
955900.0
955200.0
460200.0
358000.0
488300.0
602100.0
651700.0
653000.0
705600.0
741500.0
798100.0
627200.0
907900.0
937600.0
965300.0
989300.0
1064100.0
1367900.0
1395000.0
850800.0
1804400.0
661700.0
639500.0
610000.0
595300.0
616700.0
473200.0
540100.0
503800.0
476800.0
422200.0
405500.0
381200.0
590900.0
993600.0
596500.0
781800.0
1169300.0
817000.0
829900.0
746500.0
688200.0
637300.0
431600.0
417100.0
432300.0
468800.0
722500.0
1240600.0
742500.0
1003500.0
990300.0
861500.0
816100.0
1428600.0
792500.0
785200.0
737100.0
1169600.0
1268900.0
619400.0
632100.0
664800.0
689700.0
671000.0
679200.0
693800.0
715000.0
583200.0
464300.0
1955800.0
565350.0
619100.0
449300.0
402900.0
619700.0
620600.0
770100.0
779100.0
793500.0
1103600.0
1203500.0
1321900.0
479900.0
575200.0
821300.0
426200.0
464300.0
482000.0
516600.0
512100.0
603200.0
620500.0
659500.0
730300.0
914500.0
1049800.0
3606400.0
1514800.0
818700.0
728700.0
559500.0
431000.0
645300.0
676700.0
765200.0
675700.0
498500.0
622300.0
573700.0
548500.0
483500.0
451400.0
472800.0
226300.0
662700.0
995800.0
454500.0
639600.0
927100.0
1467300.0
383600.0
771200.0
849100.0
818400.0
817900.0
778200.0
786200.0
737900.0
746900.0
721800.0
727400.0
927300.0
664000.0
639700.0
626100.0
641000.0
623100.0
611100.0
598900.0
587800.0
496000.0
454600.0
666800.0
967900.0
775700.0
1020700.0
1018300.0
1112300.0
1099800.0
1396200.0
1640800.0
971100.0
368400.0
380200.0
527800.0
576300.0
545300.0
715400.0
807300.0
916100.0
932500.0
687800.0
483500.0
552700.0
566700.0
543900.0
540000.0
522000.0
546200.0
518900.0
480200.0
456500.0
991800.0
424400.0
431300.0
705500.0
733700.0
862400.0
936000.0
1418600.0
1526600.0
598400.0
448900.0
586800.0
721300.0
650700.0
656400.0
668300.0
657900.0
766600.0
435600.0
536400.0
548900.0
568700.0
597400.0
666700.0
411600.0
903200.0
931300.0
1341100.0
637800.0
377600.0
516700.0
392200.0
778000.0
773200.0
529800.0
1193900.0
1160300.0
1050100.0
939200.0
1010200.0
484800.0
458100.0
834200.0
447500.0
500500.0
546400.0
511200.0
481900.0
409100.0
569500.0
624600.0
687300.0
689200.0
711700.0
728500.0
757700.0
768900.0
840600.0
608000.0
610600.0
708500.0
804500.0
724700.0
843300.0
635500.0
608800.0
766600.0
535600.0
510700.0
474700.0
258000.0
994600.0
747900.0
597400.0
699300.0
595500.0
562300.0
533500.0
533400.0
513600.0
433000.0
496900.0
474200.0
833400.0
878900.0
1144900.0
2292000.0
804500.0
476400.0
727300.0
626950.0
753700.0
649000.0
445500.0
585800.0
1175600.0
1153200.0
1090600.0
1049900.0
952100.0
891900.0
891100.0
875900.0
826700.0
782800.0
779000.0
678600.0
1338800.0
1588200.0
514000.0
502800.0
489600.0
458900.0
447500.0
620200.0
2227000.0
828500.0
753000.0
541800.0
535100.0
475300.0
445100.0
419500.0
471100.0
1265000.0
357000.0
500400.0
563500.0
670400.0
777700.0
768200.0
1032100.0
1059100.0
1328000.0
577300.0
570400.0
617800.0
643100.0
643700.0
692800.0
754300.0
549400.0
796500.0
819200.0
515900.0
512700.0
516300.0
521300.0
500300.0
473800.0
797700.0
448000.0
1259800.0
1220900.0
1200100.0
1122300.0
1067400.0
854600.0
398900.0
518900.0
397900.0
460300.0
413600.0
458600.0
491600.0
494300.0
500300.0
548100.0
527500.0
532400.0
577100.0
558200.0
657900.0
844700.0
831400.0
868500.0
885500.0
706100.0
807900.0
631600.0
580600.0
576300.0
565500.0
478200.0
399600.0
707400.0
715700.0
1218800.0
590000.0
593400.0
575800.0
540200.0
543200.0
527100.0
521800.0
509800.0
496200.0
1269700.0
425000.0
403400.0
373400.0
749600.0
1130900.0
662400.0
646500.0
290600.0
569600.0
849700.0
895300.0
601700.0
701700.0
631200.0
748500.0
686500.0
668900.0
631300.0
647000.0
618800.0
504600.0
488200.0
468400.0
479000.0
612000.0
450000.0
422500.0
380900.0
345900.0
435700.0
899000.0
851600.0
835200.0
840300.0
759200.0
766100.0
745400.0
711900.0
698700.0
673400.0
636900.0
589400.0
572900.0
556700.0
545500.0
550900.0
542600.0
500700.0
586400.0
452000.0
658400.0
559200.0
1197800.0
968800.0
1181100.0
1199300.0
1227100.0
1354600.0
6478100.0
922300.0
1000200.0
874600.0
857400.0
827100.0
552700.0
431200.0
633900.0
611600.0
563300.0
841400.0
565700.0
563400.0
457600.0
399100.0
377900.0
1523700.0
592200.0
511900.0
1015000.0
5451600.0
417400.0
408800.0
495000.0
502500.0
543400.0
704000.0
945900.0
969300.0
1529500.0
477800.0
414100.0
657500.0
990000.0
860300.0
798000.0
763000.0
703200.0
605300.0
1437600.0
655600.0
399800.0
530700.0
509100.0
478600.0
591500.0
483900.0
488400.0
405700.0
479000.0
834000.0
714600.0
699900.0
423700.0
421000.0
403700.0
785300.0
1420900.0
745900.0
627200.0
674100.0
362300.0
369800.0
420500.0
427500.0
401300.0
487100.0
555400.0
548800.0
479100.0
764400.0
527700.0
948100.0
807100.0
758700.0
655800.0
601800.0
539500.0
516200.0
497400.0
491500.0
1744100.0
394300.0
1115000.0
459900.0
461500.0
451700.0
820300.0
803800.0
629700.0
479400.0
491100.0
478700.0
399800.0
383100.0
708400.0
622700.0
1224100.0
445100.0
451600.0
465500.0
590200.0
609800.0
626900.0
674900.0
671000.0
699600.0
699000.0
729400.0
737700.0
747300.0
798500.0
850800.0
876900.0
894200.0
910300.0
989000.0
828800.0
812800.0
590400.0
209900.0
2489800.0
873300.0
601300.0
638100.0
668300.0
787700.0
1406100.0
590500.0
529300.0
538500.0
495700.0
393200.0
581400.0
839900.0
632488.0
625400.0
599000.0
594400.0
537200.0
445100.0
499300.0
600100.0
991100.0
922700.0
816000.0
788600.0
620800.0
626100.0
595700.0
501900.0
532500.0
491000.0
411800.0
406000.0
587400.0
426200.0
473200.0
505200.0
558000.0
583200.0
696500.0
414000.0
416800.0
455700.0
490200.0
1303800.0
1280600.0
1237800.0
877500.0
754200.0
494000.0
642050.0
677100.0
648400.0
651000.0
470900.0
1401900.0
457600.0
